used_dim_red_weights,cid,pid,activity,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba,latent_prob_delta_ratio
False,39042,ABJ55414,0,0.05077650770545006,0.3377346396446228,0.047350458800792694,0.9857693820465834
False,39042,1QCY_A,0,0.05077650770545006,0.41105329990386963,0.04376623407006264,0.9857693820465834
False,39042,2QQS_A,0,0.05077650770545006,0.36650699377059937,0.039815716445446014,0.9857693820465834
False,39042,Q99VQ4,0,0.05077650770545006,0.2710307538509369,0.03309325501322746,0.9857693820465834
False,39042,P48443,1,0.05077650770545006,0.16500990092754364,0.07397118210792542,0.9857693820465834
False,39042,P19793,1,0.05077650770545006,0.13213615119457245,0.052098289132118225,0.9857693820465834
False,39042,O75469,1,0.05077650770545006,0.23766234517097473,0.05673859640955925,0.9857693820465834
False,39042,O86157,0,0.05077650770545006,0.6091431379318237,0.11503535509109497,0.9857693820465834
False,39042,P10632,1,0.05077650770545006,0.45231109857559204,0.1211191862821579,0.9857693820465834
False,39042,Q07869,1,0.05077650770545006,0.14367714524269104,0.053795237094163895,0.9857693820465834
False,3339,P9WFX0,0,0.09317082911729813,0.6424182057380676,0.0833844467997551,0.9757691999345792
False,3339,CAQ07474,0,0.09317082911729813,0.019460299983620644,0.025071166455745697,0.9757691999345792
False,3339,EMB09144,0,0.09317082911729813,0.5038323402404785,0.16933360695838928,0.9757691999345792
False,3339,P08684,1,0.09317082911729813,0.6870488524436951,0.4954749047756195,0.9757691999345792
False,3339,O95342,1,0.09317082911729813,0.10200522840023041,0.04715345427393913,0.9757691999345792
False,3339,1QCY_A,1,0.09317082911729813,0.41105329990386963,0.05322917550802231,0.9757691999345792
False,3339,2A88_A,1,0.09317082911729813,0.8532158136367798,0.23799802362918854,0.9757691999345792
False,3339,2QQS_A,0,0.09317082911729813,0.36650699377059937,0.06715098768472672,0.9757691999345792
False,3339,AAS58777,0,0.09317082911729813,0.22031541168689728,0.1215149387717247,0.9757691999345792
False,3339,YP_815860,0,0.09317082911729813,0.6971467733383179,0.08155443519353867,0.9757691999345792
False,3339,Q03181,1,0.09317082911729813,0.1612929254770279,0.055105406790971756,0.9757691999345792
False,3339,2QQI_A,0,0.09317082911729813,0.42791876196861267,0.11277295649051666,0.9757691999345792
False,3339,CAA52898,0,0.09317082911729813,0.4842025637626648,0.06250707060098648,0.9757691999345792
False,3339,4KC3_B,0,0.09317082911729813,0.27168479561805725,0.11200174689292908,0.9757691999345792
False,5585,P9WFX0,0,0.1606162190437317,0.6424182057380676,0.20679296553134918,0.974043590134028
False,5585,ACA62796,1,0.1606162190437317,0.4859517514705658,0.3083023428916931,0.974043590134028
False,5585,P08659,0,0.1606162190437317,0.344820499420166,0.2589817941188812,0.974043590134028
False,5585,XP_717710,0,0.1606162190437317,0.6103458404541016,0.18651610612869263,0.974043590134028
False,5585,Q05DJ8,0,0.1606162190437317,0.33324554562568665,0.21399088203907013,0.974043590134028
False,2794,P9WFX0,0,0.02126898057758808,0.6424182057380676,0.03060287982225418,0.984586648736422
False,2794,P0AF67,0,0.02126898057758808,0.9241805076599121,0.03433035686612129,0.984586648736422
False,2794,ABN45876,0,0.02126898057758808,0.40231943130493164,0.024227634072303772,0.984586648736422
False,2794,CAQ07474,1,0.02126898057758808,0.019460299983620644,0.009747857227921486,0.984586648736422
False,2794,ABJ55414,1,0.02126898057758808,0.3377346396446228,0.01824464090168476,0.984586648736422
False,2794,2QQS_A,1,0.02126898057758808,0.36650699377059937,0.02824479155242443,0.984586648736422
False,2794,Q05DJ8,1,0.02126898057758808,0.33324554562568665,0.02715388312935829,0.984586648736422
False,2794,Q99VQ4,0,0.02126898057758808,0.2710307538509369,0.011978287249803543,0.984586648736422
False,2794,2WWY_A,0,0.02126898057758808,0.11455288529396057,0.011211114935576916,0.984586648736422
False,2794,ABY84639,0,0.02126898057758808,0.6319092512130737,0.05484866723418236,0.984586648736422
False,2794,Q12851,1,0.02126898057758808,0.09988240897655487,0.0335090309381485,0.984586648736422
False,71815,P9WFX0,0,0.09124942123889923,0.6424182057380676,0.5973871946334839,0.932979439777893
False,71815,AAG02439,1,0.09124942123889923,0.6519147157669067,0.6603534817695618,0.932979439777893
False,71815,ACA62796,0,0.09124942123889923,0.4859517514705658,0.4568448066711426,0.932979439777893
False,71815,ABC47431,0,0.09124942123889923,0.6543888449668884,0.5097154974937439,0.932979439777893
False,71815,CAA84846,0,0.09124942123889923,0.3726910650730133,0.6512969732284546,0.932979439777893
False,71815,EMB09144,0,0.09124942123889923,0.5038323402404785,0.5843035578727722,0.932979439777893
False,71815,BAC78638,0,0.09124942123889923,0.9082691073417664,0.795312762260437,0.932979439777893
False,71815,1QCY_A,0,0.09124942123889923,0.41105329990386963,0.42085132002830505,0.932979439777893
False,71815,CAI19360,0,0.09124942123889923,0.13680070638656616,0.3948255479335785,0.932979439777893
False,3394,P9WFX0,0,0.15139968693256378,0.6424182057380676,0.28294599056243896,0.919862692306862
False,3394,ACA62796,1,0.15139968693256378,0.4859517514705658,0.3043499290943146,0.919862692306862
False,3394,O15439,1,0.15139968693256378,0.14599046111106873,0.30341699719429016,0.919862692306862
False,3394,CAQ07474,0,0.15139968693256378,0.019460299983620644,0.05486336350440979,0.919862692306862
False,3394,YP_815859,1,0.15139968693256378,0.36020976305007935,0.3415317237377167,0.919862692306862
False,3394,AAA51534,0,0.15139968693256378,0.7461248636245728,0.37227410078048706,0.919862692306862
False,3394,CCE37082,0,0.15139968693256378,0.6221585273742676,0.2933994233608246,0.919862692306862
False,3394,AAQ89316,0,0.15139968693256378,0.4914073348045349,0.5425604581832886,0.919862692306862
False,3394,1QCY_A,1,0.15139968693256378,0.41105329990386963,0.1538170576095581,0.919862692306862
False,3394,O60656,1,0.15139968693256378,0.4784788489341736,0.7017647624015808,0.919862692306862
False,3394,P11712,1,0.15139968693256378,0.45146334171295166,0.3451775908470154,0.919862692306862
False,3394,AAZ82016,0,0.15139968693256378,0.2338590919971466,0.21057865023612976,0.919862692306862
False,3394,CAA97545,0,0.15139968693256378,0.5074974894523621,0.20973388850688934,0.919862692306862
False,3394,O86157,0,0.15139968693256378,0.6091431379318237,0.40405842661857605,0.919862692306862
False,3394,P16662,1,0.15139968693256378,0.17141631245613098,0.20903968811035156,0.919862692306862
False,3394,P35354,1,0.15139968693256378,0.32653751969337463,0.22804616391658783,0.919862692306862
False,3394,1Y7V_A,1,0.15139968693256378,0.23818551003932953,0.20128606259822845,0.919862692306862
False,3394,P35503,1,0.15139968693256378,0.4387827515602112,0.5299439430236816,0.919862692306862
False,4740,P9WFX0,0,0.1509653627872467,0.6424182057380676,0.46772876381874084,0.9658326197953309
False,4740,CAH72619,0,0.1509653627872467,0.49434584379196167,0.6511794328689575,0.9658326197953309
False,4740,CAA96025,0,0.1509653627872467,0.2712094187736511,0.5963274836540222,0.9658326197953309
False,4740,CAQ07474,1,0.1509653627872467,0.019460299983620644,0.07630365341901779,0.9658326197953309
False,4740,ABJ55414,0,0.1509653627872467,0.3377346396446228,0.37423020601272583,0.9658326197953309
False,4740,3EVG_A,0,0.1509653627872467,0.26494961977005005,0.25129249691963196,0.9658326197953309
False,4740,1ZHH_B,0,0.1509653627872467,0.39167752861976624,0.4477550685405731,0.9658326197953309
False,4740,CAA56931,0,0.1509653627872467,0.16992595791816711,0.2313605546951294,0.9658326197953309
False,4740,1Y7V_A,1,0.1509653627872467,0.23818551003932953,0.4617339074611664,0.9658326197953309
False,4740,P21589,1,0.1509653627872467,0.19451290369033813,0.5181209444999695,0.9658326197953309
False,5328,P9WFX0,0,0.09954667836427689,0.6424182057380676,0.1386772096157074,0.9694055073401108
False,5328,AAG02439,0,0.09954667836427689,0.6519147157669067,0.15792059898376465,0.9694055073401108
False,5328,AAG29538,0,0.09954667836427689,0.7305190563201904,0.2833655774593353,0.9694055073401108
False,5328,CAQ07474,0,0.09954667836427689,0.019460299983620644,0.033920399844646454,0.9694055073401108
False,5328,Q02499,0,0.09954667836427689,0.7174823880195618,0.17891617119312286,0.9694055073401108
False,5328,1QCY_A,0,0.09954667836427689,0.41105329990386963,0.09372157603502274,0.9694055073401108
False,5328,P11712,1,0.09954667836427689,0.45146334171295166,0.2561814785003662,0.9694055073401108
False,5328,AAC83551,0,0.09954667836427689,0.30624765157699585,0.09387577325105667,0.9694055073401108
False,5328,YP_815860,0,0.09954667836427689,0.6971467733383179,0.17134664952754974,0.9694055073401108
False,5328,1C3B_A,0,0.09954667836427689,0.26030388474464417,0.07095809280872345,0.9694055073401108
False,5328,2WWY_A,0,0.09954667836427689,0.11455288529396057,0.09943839907646179,0.9694055073401108
False,5328,AAN35928,0,0.09954667836427689,0.34781593084335327,0.1270747035741806,0.9694055073401108
False,5328,P0AC13,1,0.09954667836427689,0.5912832021713257,0.21259468793869019,0.9694055073401108
False,6009,P9WFX0,0,0.265004962682724,0.6424182057380676,0.4189149737358093,0.9628296128176692
False,6009,CAA84846,0,0.265004962682724,0.3726910650730133,0.37685632705688477,0.9628296128176692
False,6009,Q4U2R8,1,0.265004962682724,0.31704068183898926,0.42430391907691956,0.9628296128176692
False,6009,Q9F4F7,0,0.265004962682724,0.3591480553150177,0.4673804044723511,0.9628296128176692
False,6009,P10632,1,0.265004962682724,0.45231109857559204,0.5410510301589966,0.9628296128176692
False,6009,3F32_A,0,0.265004962682724,0.4912392199039459,0.6097439527511597,0.9628296128176692
False,3446,P9WFX0,0,0.20143954455852509,0.6424182057380676,0.6315932273864746,0.9330118978534776
False,3446,AAG02439,0,0.20143954455852509,0.6519147157669067,0.5656193494796753,0.9330118978534776
False,3446,AAG29538,0,0.20143954455852509,0.7305190563201904,0.7363049387931824,0.9330118978534776
False,3446,YP_815859,1,0.20143954455852509,0.36020976305007935,0.7734236121177673,0.9330118978534776
False,3446,BAC78638,0,0.20143954455852509,0.9082691073417664,0.7939296364784241,0.9330118978534776
False,3446,AAD17299,0,0.20143954455852509,0.7016373872756958,0.7172650098800659,0.9330118978534776
False,3446,2A88_A,1,0.20143954455852509,0.8532158136367798,0.7913512587547302,0.9330118978534776
False,3446,AAZ82016,0,0.20143954455852509,0.2338590919971466,0.6837761402130127,0.9330118978534776
False,3446,CAA97545,0,0.20143954455852509,0.5074974894523621,0.5038647651672363,0.9330118978534776
False,3446,YP_815860,0,0.20143954455852509,0.6971467733383179,0.535045325756073,0.9330118978534776
False,3446,CAM24989,0,0.20143954455852509,0.34314054250717163,0.580727219581604,0.9330118978534776
False,3446,Q9UBS5,1,0.20143954455852509,0.1352171003818512,0.817689061164856,0.9330118978534776
False,16362,P9WFX0,0,0.08775405585765839,0.6424182057380676,0.04673830792307854,0.9768597719089438
False,16362,AAG02439,0,0.08775405585765839,0.6519147157669067,0.04693297669291496,0.9768597719089438
False,16362,2ISV_A,0,0.08775405585765839,0.6127452254295349,0.06265024095773697,0.9768597719089438
False,16362,AAA51985,0,0.08775405585765839,0.13178296387195587,0.01540963351726532,0.9768597719089438
False,16362,CAH72619,0,0.08775405585765839,0.49434584379196167,0.06577349454164505,0.9768597719089438
False,16362,YP_815859,0,0.08775405585765839,0.36020976305007935,0.04364084452390671,0.9768597719089438
False,16362,1QCY_A,0,0.08775405585765839,0.41105329990386963,0.01786462776362896,0.9768597719089438
False,16362,2A88_A,0,0.08775405585765839,0.8532158136367798,0.0641869530081749,0.9768597719089438
False,16362,P05177,1,0.08775405585765839,0.5360651612281799,0.07355409860610962,0.9768597719089438
False,16362,P24462,1,0.08775405585765839,0.532630205154419,0.15135374665260315,0.9768597719089438
False,16362,P23415,0,0.08775405585765839,0.15844564139842987,0.025844065472483635,0.9768597719089438
False,17134,P9WFX0,0,0.054178349673748016,0.6424182057380676,0.11538200825452805,0.9764415726372558
False,17134,ACA62796,0,0.054178349673748016,0.4859517514705658,0.1424548327922821,0.9764415726372558
False,17134,P11021,0,0.054178349673748016,0.6410971879959106,0.17043232917785645,0.9764415726372558
False,17134,P08659,0,0.054178349673748016,0.344820499420166,0.08761629462242126,0.9764415726372558
False,17134,XP_717710,0,0.054178349673748016,0.6103458404541016,0.14300693571567535,0.9764415726372558
False,17134,AAD17299,0,0.054178349673748016,0.7016373872756958,0.14229747653007507,0.9764415726372558
False,17134,Q99VQ4,0,0.054178349673748016,0.2710307538509369,0.08416948467493057,0.9764415726372558
False,17134,O86157,0,0.054178349673748016,0.6091431379318237,0.30676960945129395,0.9764415726372558
False,17134,P0AC13,1,0.054178349673748016,0.5912832021713257,0.20888341963291168,0.9764415726372558
False,54454,P9WFX0,0,0.19160166382789612,0.6424182057380676,0.1727961152791977,0.9822230769350018
False,54454,CAA96025,0,0.19160166382789612,0.2712094187736511,0.24155546724796295,0.9822230769350018
False,54454,CAQ07474,0,0.19160166382789612,0.019460299983620644,0.045719631016254425,0.9822230769350018
False,54454,P20813,1,0.19160166382789612,0.38466161489486694,0.27681243419647217,0.9822230769350018
False,54454,AAC83551,0,0.19160166382789612,0.30624765157699585,0.1073635146021843,0.9822230769350018
False,54454,NP_652928,0,0.19160166382789612,0.37054550647735596,0.19538764655590057,0.9822230769350018
False,54454,AAZ82016,0,0.19160166382789612,0.2338590919971466,0.17796896398067474,0.9822230769350018
False,54454,P46721,1,0.19160166382789612,0.1643488109111786,0.16744954884052277,0.9822230769350018
False,54454,P16662,1,0.19160166382789612,0.17141631245613098,0.1997278928756714,0.9822230769350018
False,54454,CAA81943,0,0.19160166382789612,0.32106930017471313,0.2099575698375702,0.9822230769350018
False,54454,NP_044650,1,0.19160166382789612,0.5457676649093628,0.2702640891075134,0.9822230769350018
False,2130,P9WFX0,0,0.07985375821590424,0.6424182057380676,0.42715203762054443,0.98052942599092
False,2130,P0AF67,0,0.07985375821590424,0.9241805076599121,0.5952418446540833,0.98052942599092
False,2130,O15245,1,0.07985375821590424,0.15540650486946106,0.7104198336601257,0.98052942599092
False,2130,Q96FL8,0,0.07985375821590424,0.251997709274292,0.7521352171897888,0.98052942599092
False,2130,P14416,1,0.07985375821590424,0.08183890581130981,0.6002156138420105,0.98052942599092
False,2130,Q8TCU5,1,0.07985375821590424,0.11022922396659851,0.5462703108787537,0.98052942599092
False,2130,P27338,1,0.07985375821590424,0.35154247283935547,0.3801354169845581,0.98052942599092
False,2130,P36544,1,0.07985375821590424,0.22762392461299896,0.6310811042785645,0.98052942599092
False,2130,Q20MD5,1,0.07985375821590424,0.7451924085617065,0.6082757115364075,0.98052942599092
False,2130,P05778,1,0.07985375821590424,0.4833782911300659,0.669477641582489,0.98052942599092
False,2130,P06821,1,0.07985375821590424,0.44471296668052673,0.4634479880332947,0.98052942599092
False,119607,P9WFX0,0,0.04240575432777405,0.6424182057380676,0.07559778541326523,0.9720609442996444
False,119607,CAA96025,0,0.04240575432777405,0.2712094187736511,0.05188680440187454,0.9720609442996444
False,119607,P40881,1,0.04240575432777405,0.5690265893936157,0.14317269623279572,0.9720609442996444
False,119607,Q31FD6,1,0.04240575432777405,0.2619144022464752,0.059942275285720825,0.9720609442996444
False,119607,AAQ89316,0,0.04240575432777405,0.4914073348045349,0.13862799108028412,0.9720609442996444
False,119607,P11712,1,0.04240575432777405,0.45146334171295166,0.07929664850234985,0.9720609442996444
False,119607,ADQ57959,0,0.04240575432777405,0.10219720005989075,0.02483580820262432,0.9720609442996444
False,119607,AAC83551,0,0.04240575432777405,0.30624765157699585,0.04954143613576889,0.9720609442996444
False,119607,P35354,1,0.04240575432777405,0.32653751969337463,0.06242895871400833,0.9720609442996444
False,119607,ABY84639,0,0.04240575432777405,0.6319092512130737,0.11638772487640381,0.9720609442996444
False,4189,P9WFX0,0,0.23284491896629333,0.6424182057380676,0.14147254824638367,0.9798048812603368
False,4189,P08659,0,0.23284491896629333,0.344820499420166,0.11880655586719513,0.9798048812603368
False,4189,2QQS_A,1,0.23284491896629333,0.36650699377059937,0.055883124470710754,0.9798048812603368
False,4189,P11712,1,0.23284491896629333,0.45146334171295166,0.2164170742034912,0.9798048812603368
False,4189,ADQ57959,0,0.23284491896629333,0.10219720005989075,0.04164179787039757,0.9798048812603368
False,4189,AAC46381,0,0.23284491896629333,0.7001041173934937,0.15124519169330597,0.9798048812603368
False,4189,P20813,1,0.23284491896629333,0.38466161489486694,0.1720423549413681,0.9798048812603368
False,4189,P65502,0,0.23284491896629333,0.4307977855205536,0.08003204315900803,0.9798048812603368
False,4189,P51589,0,0.23284491896629333,0.4698062241077423,0.3255315124988556,0.9798048812603368
False,4189,CAA81943,0,0.23284491896629333,0.32106930017471313,0.13804315030574799,0.9798048812603368
False,4189,P10613,1,0.23284491896629333,0.19304300844669342,0.1146797388792038,0.9798048812603368
False,4189,Q12791,1,0.23284491896629333,0.08060913532972336,0.13041462004184723,0.9798048812603368
False,4189,Q9Y691,1,0.23284491896629333,0.12968772649765015,0.06206788867712021,0.9798048812603368
False,4189,Q9NS40,1,0.23284491896629333,0.07783374935388565,0.10407505929470062,0.9798048812603368
False,4086,P9WFX0,0,0.244540274143219,0.6424182057380676,0.515264093875885,0.943129504551626
False,4086,EMB09144,0,0.244540274143219,0.5038323402404785,0.5151092410087585,0.943129504551626
False,4086,NP_988635,0,0.244540274143219,0.8251278400421143,0.43931373953819275,0.943129504551626
False,4086,P07550,1,0.244540274143219,0.17264847457408905,0.7754136919975281,0.943129504551626
False,9458,P9WFX0,0,0.19670416414737701,0.6424182057380676,0.4473016858100891,0.9561405355609738
False,9458,Q9F4F7,0,0.19670416414737701,0.3591480553150177,0.4060439467430115,0.9561405355609738
False,9458,Q9Y233,1,0.19670416414737701,0.12232137471437454,0.21978136897087097,0.9561405355609738
False,9458,P35228,1,0.19670416414737701,0.10810986906290054,0.42216017842292786,0.9561405355609738
False,2365,P9WFX0,0,0.3584893047809601,0.6424182057380676,0.7516751289367676,0.9795829846639528
False,55245,P9WFX0,0,0.22044454514980316,0.6424182057380676,0.15087462961673737,0.989447181417163
False,55245,ACA62796,1,0.22044454514980316,0.4859517514705658,0.16223010420799255,0.989447181417163
False,55245,AAG29538,0,0.22044454514980316,0.7305190563201904,0.1244659572839737,0.989447181417163
False,55245,CAA96025,0,0.22044454514980316,0.2712094187736511,0.09875926375389099,0.989447181417163
False,55245,CAQ07474,1,0.22044454514980316,0.019460299983620644,0.02779916673898697,0.989447181417163
False,55245,BAC78638,0,0.22044454514980316,0.9082691073417664,0.23977947235107422,0.989447181417163
False,55245,P08684,1,0.22044454514980316,0.6870488524436951,0.6239275932312012,0.989447181417163
False,55245,1QCY_A,0,0.22044454514980316,0.41105329990386963,0.06306032836437225,0.989447181417163
False,55245,CAA97545,0,0.22044454514980316,0.5074974894523621,0.18802402913570404,0.989447181417163
False,55245,O86157,0,0.22044454514980316,0.6091431379318237,0.24771274626255035,0.989447181417163
False,55245,P07288,1,0.22044454514980316,0.25975632667541504,0.17392463982105255,0.989447181417163
False,5386,P9WFX0,0,0.20959070324897766,0.6424182057380676,0.565764307975769,0.9712928063520702
False,5386,AAG02439,0,0.20959070324897766,0.6519147157669067,0.5813758969306946,0.9712928063520702
False,5386,P11509,1,0.20959070324897766,0.3781037926673889,0.7681000232696533,0.9712928063520702
False,5386,CAQ07474,0,0.20959070324897766,0.019460299983620644,0.1527663618326187,0.9712928063520702
False,5386,BAC78638,0,0.20959070324897766,0.9082691073417664,0.8021313548088074,0.9712928063520702
False,28417,P9WFX0,0,0.11824408173561096,0.6424182057380676,0.1679430454969406,0.9883471327794304
False,28417,ADQ57959,0,0.11824408173561096,0.10219720005989075,0.031030412763357162,0.9883471327794304
False,28417,P51589,0,0.11824408173561096,0.4698062241077423,0.3987194895744324,0.9883471327794304
False,28417,2QQI_A,0,0.11824408173561096,0.42791876196861267,0.21943911910057068,0.9883471327794304
False,28417,P03372,1,0.11824408173561096,0.10217972844839096,0.11560941487550735,0.9883471327794304
False,28417,CAI10960,1,0.11824408173561096,0.16084112226963043,0.07924135029315948,0.9883471327794304
False,28417,NP_001009598,1,0.11824408173561096,0.7254582643508911,0.289174884557724,0.9883471327794304
False,28417,Q15466,1,0.11824408173561096,0.25593802332878113,0.27564629912376404,0.9883471327794304
False,3676,P9WFX0,0,0.27399206161499023,0.6424182057380676,0.46498385071754456,0.9553669922830844
False,3676,AAG02439,0,0.27399206161499023,0.6519147157669067,0.48449498414993286,0.9553669922830844
False,3676,P08659,0,0.27399206161499023,0.344820499420166,0.5763680338859558,0.9553669922830844
False,3676,2ISV_A,0,0.27399206161499023,0.6127452254295349,0.39831283688545227,0.9553669922830844
False,3676,AAG29538,0,0.27399206161499023,0.7305190563201904,0.5847852230072021,0.9553669922830844
False,3676,CAQ07474,0,0.27399206161499023,0.019460299983620644,0.10767246037721634,0.9553669922830844
False,3676,ABJ55414,1,0.27399206161499023,0.3377346396446228,0.3633735477924347,0.9553669922830844
False,3676,AAD17299,0,0.27399206161499023,0.7016373872756958,0.5231770277023315,0.9553669922830844
False,3676,2QQS_A,0,0.27399206161499023,0.36650699377059937,0.24093586206436157,0.9553669922830844
False,3676,P11712,1,0.27399206161499023,0.45146334171295166,0.7066271305084229,0.9553669922830844
False,3676,P33260,1,0.27399206161499023,0.42653000354766846,0.644759476184845,0.9553669922830844
False,3676,AAN87168,0,0.27399206161499023,0.5926563739776611,0.5045344829559326,0.9553669922830844
False,3676,P10632,1,0.27399206161499023,0.45231109857559204,0.6461830139160156,0.9553669922830844
False,3676,P05177,1,0.27399206161499023,0.5360651612281799,0.7827931046485901,0.9553669922830844
False,3676,AAP13898,0,0.27399206161499023,0.6467761993408203,0.466503381729126,0.9553669922830844
False,3676,Q9Y5Y9,1,0.27399206161499023,0.15964515507221222,0.8601792454719543,0.9553669922830844
False,5325,P9WFX0,0,0.07590681314468384,0.6424182057380676,0.10504193603992462,0.9666655715789412
False,5325,P0AF67,0,0.07590681314468384,0.9241805076599121,0.17769011855125427,0.9666655715789412
False,5325,CAQ07474,0,0.07590681314468384,0.019460299983620644,0.03255632519721985,0.9666655715789412
False,5325,Q9F4F7,0,0.07590681314468384,0.3591480553150177,0.13361892104148865,0.9666655715789412
False,5325,BAC78637,0,0.07590681314468384,0.5437471270561218,0.3394847810268402,0.9666655715789412
False,5325,2QQS_A,0,0.07590681314468384,0.36650699377059937,0.07783415913581848,0.9666655715789412
False,5325,P11712,1,0.07590681314468384,0.45146334171295166,0.09596112370491028,0.9666655715789412
False,5325,1DE9_A,0,0.07590681314468384,0.3375876247882843,0.13901124894618988,0.9666655715789412
False,5325,2O23_A,0,0.07590681314468384,0.7510704398155212,0.1524592936038971,0.9666655715789412
False,5325,O95372,0,0.07590681314468384,0.3503328561782837,0.16451697051525116,0.9666655715789412
False,2762,P9WFX0,0,0.10307785123586655,0.6424182057380676,0.3650628328323364,0.9887307578156064
False,2762,O15455,1,0.10307785123586655,0.47008591890335083,0.4747178554534912,0.9887307578156064
False,2762,CAA84846,0,0.10307785123586655,0.3726910650730133,0.4523686170578003,0.9887307578156064
False,2762,Q02499,1,0.10307785123586655,0.7174823880195618,0.43226930499076843,0.9887307578156064
False,2762,AAZ82016,0,0.10307785123586655,0.2338590919971466,0.492276132106781,0.9887307578156064
False,2762,P05177,1,0.10307785123586655,0.5360651612281799,0.6587180495262146,0.9887307578156064
False,2762,AAP13898,0,0.10307785123586655,0.6467761993408203,0.37384048104286194,0.9887307578156064
False,2762,P43700,1,0.10307785123586655,0.20533733069896698,0.4118499755859375,0.9887307578156064
False,610479,P9WFX0,0,0.07873241603374481,0.6424182057380676,0.1589595228433609,0.9872159358184744
False,610479,P11411,0,0.07873241603374481,0.6116771697998047,0.15696434676647186,0.9872159358184744
False,610479,Q02499,0,0.07873241603374481,0.7174823880195618,0.1726452261209488,0.9872159358184744
False,610479,YP_815859,0,0.07873241603374481,0.36020976305007935,0.14264245331287384,0.9872159358184744
False,610479,ABJ55414,0,0.07873241603374481,0.3377346396446228,0.12050201743841171,0.9872159358184744
False,610479,BAC78638,0,0.07873241603374481,0.9082691073417664,0.2977738082408905,0.9872159358184744
False,610479,BAC78637,0,0.07873241603374481,0.5437471270561218,0.2900846302509308,0.9872159358184744
False,610479,Q05DJ8,0,0.07873241603374481,0.33324554562568665,0.14176222681999207,0.9872159358184744
False,610479,CAI19360,0,0.07873241603374481,0.13680070638656616,0.1067001223564148,0.9872159358184744
False,610479,P02766,0,0.07873241603374481,0.7503871917724609,0.2381635457277298,0.9872159358184744
False,610479,P23219,1,0.07873241603374481,0.26617541909217834,0.25926777720451355,0.9872159358184744
False,610479,3F32_A,0,0.07873241603374481,0.4912392199039459,0.2759542465209961,0.9872159358184744
False,3902,P9WFX0,0,0.04292706027626991,0.6424182057380676,0.08413804322481155,0.9628783204341326
False,3902,P0AF67,0,0.04292706027626991,0.9241805076599121,0.10699829459190369,0.9628783204341326
False,3902,CAQ07474,0,0.04292706027626991,0.019460299983620644,0.018286533653736115,0.9628783204341326
False,3902,2QQI_A,0,0.04292706027626991,0.42791876196861267,0.05781968683004379,0.9628783204341326
False,3902,P11511,1,0.04292706027626991,0.2421809881925583,0.06627161800861359,0.9628783204341326
False,2764,P9WFX0,0,0.39045241475105286,0.6424182057380676,0.34857046604156494,0.9574931105567158
False,2764,P08183,1,0.39045241475105286,0.2055407166481018,0.42057451605796814,0.9574931105567158
False,2764,3F32_A,0,0.39045241475105286,0.4912392199039459,0.3836928606033325,0.9574931105567158
False,2764,P05653,1,0.39045241475105286,0.22118918597698212,0.3687914311885834,0.9574931105567158
False,2764,Q5HPI6,1,0.39045241475105286,0.150312140583992,0.17988060414791107,0.9574931105567158
False,2764,P0AES6,1,0.39045241475105286,0.16775661706924438,0.18590283393859863,0.9574931105567158
False,441130,P9WFX0,0,0.2124834954738617,0.6424182057380676,0.20338577032089233,0.9686796335360174
False,441130,1ME3_A,0,0.2124834954738617,0.48573383688926697,0.14929068088531494,0.9686796335360174
False,441130,P05364,1,0.2124834954738617,0.49441424012184143,0.15614113211631775,0.9686796335360174
False,441130,P14677,1,0.2124834954738617,0.3743036091327667,0.2365790605545044,0.9686796335360174
False,441130,Q840P9,1,0.2124834954738617,0.5604078769683838,0.31311729550361633,0.9686796335360174
False,441130,Q6PRG8,1,0.2124834954738617,0.7052622437477112,0.3460025489330292,0.9686796335360174
False,441130,Q8G9Q0,1,0.2124834954738617,0.6059865951538086,0.2615526020526886,0.9686796335360174
False,441130,Q46991,1,0.2124834954738617,0.682889461517334,0.18181470036506653,0.9686796335360174
False,4472,P9WFX0,0,0.12475138902664185,0.6424182057380676,0.1302431970834732,0.9758947543528744
False,4472,AAG29538,0,0.12475138902664185,0.7305190563201904,0.13231191039085388,0.9758947543528744
False,4472,YP_815859,0,0.12475138902664185,0.36020976305007935,0.0934356153011322,0.9758947543528744
False,4472,ABJ55414,0,0.12475138902664185,0.3377346396446228,0.07805655896663666,0.9758947543528744
False,65492,P9WFX0,0,0.0431939922273159,0.6424182057380676,0.18722334504127502,0.9213541395976996
False,65492,YP_001085402,0,0.0431939922273159,0.5120763182640076,0.20557774603366852,0.9213541395976996
False,2904,P9WFX0,0,0.03456690162420273,0.6424182057380676,0.12023316323757172,0.9857419638303624
False,2904,Q9F4F7,0,0.03456690162420273,0.3591480553150177,0.12856201827526093,0.9857419638303624
False,2904,O95372,0,0.03456690162420273,0.3503328561782837,0.15255777537822723,0.9857419638303624
False,5526,P9WFX0,0,0.18048310279846191,0.6424182057380676,0.6465893983840942,0.9544260143021144
False,5526,YP_001085402,0,0.18048310279846191,0.5120763182640076,0.7839492559432983,0.9544260143021144
False,5526,2ISV_A,0,0.18048310279846191,0.6127452254295349,0.53652024269104,0.9544260143021144
False,5526,CAQ07474,0,0.18048310279846191,0.019460299983620644,0.17037689685821533,0.9544260143021144
False,4542,P9WFX0,0,0.09189881384372711,0.6424182057380676,0.1149408295750618,0.978171742007869
